id,city,name,link,img,address,rating,price,Front desk [24-hour],Kids club,Playground,Kitchen,Swimming pool [indoor],Golf course [on-site],Swimming pool [kids],Hot tub,Jacuzzi,Steamroom,Shared kitchen,Nightclub,Family room,Garden,Massage,Swimming pool [outdoor],Bar,Spa,Golf course (within 3 km),Shops,Sauna,Tennis court,Fitness center,Babysitting service,Restaurants
DaLat46,Da Lat,Dalat Cadasa Resort,https://www.agoda.com/dalat-cadasa-resort/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/237/237299/237299_15091522040036042216.jpg?s=1024x768,"16 Tran Hung Dao, Old Train Station, Dalat, Vietnam, (+84) 63",7.0,712381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DaLat47,Da Lat,Dreams Hotel,https://www.agoda.com/dreams-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/758/758291/758291_15080415570033623730.jpg?s=1024x768,"140 Phan Dinh Phung, Dalat City Center, Dalat, Vietnam, 84633",9.0,637229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DaLat48,Da Lat,Giai Dieu Melody Hotel,https://www.agoda.com/giai-dieu-melody-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=3,https://pix5.agoda.net/hotelImages/486/486960/486960_15071412330032253905.jpg?s=1024x768,"29A, 3/4 Street , Ward 3, Da Lat City ( Two km to the center city ), Tuyen Lam Lake, Dalat, Vietnam, 670000",7.9,565636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DaLat49,Da Lat,Green Valley Hotel,https://www.agoda.com/green-valley-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/502/502259/502259_16060816290043291334.jpg?s=1024x768,"75C ( New 81) An Binh Street ,Ward 3, Tuyen Lam Lake, Dalat, Vietnam, 840263 3532010",5.6,353671,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DaLat50,Da Lat,Phuong Nam Mimosa Hotel,https://www.agoda.com/phuong-nam-mimosa-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/2550855/-1/a8b85de7e6b8e049405f8a234419f690.jpg?s=1024x768,"05 Khoi Nghia Bac Son, Phuong10, TP Da Lat, Old Train Station, Dalat, Vietnam, 670000",8.6,588509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DaLat51,Da Lat,RELAX HOTEL AND COFFEE,https://www.agoda.com/relax-hotel-and-coffee/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/649/6491320/6491320_19011420380071285095.jpg?s=1024x768,"36 Trieu Viet Vuong, Phuong 3, Tuyen Lam Lake, Dalat, Vietnam, 66000",8.5,623377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DaLat52,Da Lat,Lu Tan Inn,https://www.agoda.com/lu-tan-inn/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/876512/-1/818e9dd1b2cbff4d3bddb6941110a52f.jpg?s=1024x768,"2/6 Tran Hung Dao St, Ward 3,, Tuyen Lam Lake, Dalat, Vietnam, 670000",8.9,1800000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DaLat57,Da Lat,Dalat Plaza Hotel,https://www.agoda.com/dalat-plaza-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/5076193/0/785ce1cbef02559c821fb4446eaf6a69.jpg?s=1024x768,"19 Le Dai Hanh Str, Dalat City Center, Dalat, Vietnam, 61000",7.8,678689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
DaLat58,Da Lat,Dragon Dalat Hotel,https://www.agoda.com/dragon-dalat-hotel_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/543/5435800/5435800_18071809090066948737.jpg?s=1024x768,"4A Dong Da, Tuyen Lam Lake, Dalat, Vietnam, 65000",8.4,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DaLat59,Da Lat,golden pearl hotel,https://www.agoda.com/golden-pearl-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/162/1620547/1620547_16110308580048375739.jpg?s=1024x768,"52 Doan Thi Diem, Ward 4, Dalat, Dalat City Center, Dalat, Vietnam, 063",8.4,346320,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DaLat60,Da Lat,Sam Tuyen Lam Golf & Resorts,https://www.agoda.com/sam-tuyen-lam-golf-resorts/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/564237/-1/5430f85fc5914a48e973b38e9fd45d3f.jpg?s=1024x768,"Zone 7&8 Ward 3,Lam Dong Province, Tuyen Lam Lake, Dalat, Vietnam, (84) 063",7.2,1005778,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
DaLat61,Da Lat,Hong Tam Hotel,https://www.agoda.com/hong-tam-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/400/400907/400907_15062616330031000732.jpg?s=1024x768,"12 Nam Ky Khoi Nghia st,, Dalat City Center, Dalat, Vietnam",6.5,380952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DaLat62,Da Lat,Villa Tuan Pham,https://www.agoda.com/villa-tuan-pham/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/570166/-1/7615411a19bd56c5a54d8c0c4fae0e85.jpg?s=1024x768,"194 Hai Ba Trung St.,, Love Valley / Dream Hill, Dalat, Vietnam, 61000",8.7,363636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DaLat63,Da Lat,tay backpackers hostel and bar,https://www.agoda.com/tay-backpackers-hostel-and-bar/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/119/1195669/1195669_16042508110041760633.jpg?s=1024x768,"35 thủ khoa huân, phường 1,, Dalat City Center, Dalat, Vietnam, 67000",8.5,257143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DaLat64,Da Lat,Dalat Flower Hotel & Spa,https://www.agoda.com/dalat-flower-hotel-spa/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=9,https://pix6.agoda.net/hotelImages/301/301655/301655_15092215030036265722.jpg?s=1024x768,"H47, Planning area Bui Thi Xuan ,Ward 2 ( turn at Nguyen Thi Nghia Street ), Dalat City Center, Dalat, Vietnam",7.5,218805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
DaLat65,Da Lat,White Horse Dalat Hotel,https://www.agoda.com/white-horse-dalat-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/162/1623313/1623313_16112314350049014240.jpg?s=1024x768,"24A Hoang Van Thu, Phuong 5, Dalat City Center, Dalat, Vietnam, 670000",7.0,298995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DaLat66,Da Lat,ALIBABA HOTEL,https://www.agoda.com/alibaba-hotel_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/720/7200934/7200934_19050310200074220100.jpg?s=1024x768,"121 Bui Thi Xuan, Phuong 2, Dalat City Center, Dalat, Vietnam, 670000",5.2,259740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DaLat74,Da Lat,Mai Thang Hotel,https://www.agoda.com/mai-thang-hotel_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/4120389/-1/e5bef92c7296a31c460bc244a74e088f.jpg?s=1024x768,"6 Hai Bà Trưng, Dalat City Center, Dalat, Vietnam, 6700000",7.4,1122078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DaLat75,Da Lat,Ky Hoa Dalat Hotel,https://www.agoda.com/ky-hoa-dalat-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=3,https://pix6.agoda.net/hotelImages/237/237308/237308_15062610470030922010.jpg?s=1024x768,"11 Phu Dong Thien Vuong, Cam Ly Falls, Dalat, Vietnam",7.0,722078,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DaLat76,Da Lat,DaLat Sky Hostel,https://www.agoda.com/dalat-sky-hostel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/112040159.jpg?k=782e984ddd28d2cdc884c67e841375a1afe2997ebd27ec3befea2192617dc738&o=,"27 Vo Thi Sau, Dalat City Center, Dalat, Vietnam",8.4,242517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DaLat77,Da Lat,Dragon King Hotel,https://www.agoda.com/dragon-king-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=4,https://pix5.agoda.net/hotelImages/237136/-1/e92383c8f64e649448832a8736132141.jpg?s=1024x768,"07 Hung Vuong street, ward 10, Dalat City, Old Train Station, Dalat, Vietnam, 84-63",6.6,731602,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
DaLat78,Da Lat,HoXuanHuong Villa,https://www.agoda.com/hoxuanhuong-villa_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/255/2551291/2551291_18010900070060914489.jpg?s=1024x768,"52 To Hien Thanh st, Ward 3, Dalat City, BL 91 KQH, Dalat City Center, Dalat, Vietnam, 670000",7.1,992727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DaLat104,Da Lat,Hoang Minh Chau Ba Trieu,https://www.agoda.com/hoang-minh-chau-ba-trieu/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/6592397/-1/88f0ea7c2c5a2dc29e2c58c8405bb653.jpg?s=1024x768,"11 Ba Trieu, Dalat City Center, Dalat, Vietnam, 66000",8.7,588095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat105,Da Lat,Le Nguyen Hotel,https://www.agoda.com/le-nguyen-hotel_2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/5877566/-1/56384f15d20f7118fcc0ffced2d86600.jpg?s=1024x768,"171 Hai Ba Trung,Phuong 6, Da Lat, Dalat City Center, Dalat, Vietnam, 670000",7.9,389611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat106,Da Lat,Yolo Camping House,https://www.agoda.com/yolo-camping-house/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/121/1214441/1214441_16053012340042862578.jpg?s=1024x768,"Ba Tháng Tư, Tuyen Lam Lake, Dalat, Vietnam",8.1,151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat108,Da Lat,Panda's House Hostel,https://www.agoda.com/panda-s-house-hostel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/184/1846598/1846598_17011723130050369878.jpg?s=1024x768,"213 Bis Phan Đình Phùng street, Dalat City Center, Dalat, Vietnam, 670000",7.7,176623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat109,Da Lat,Redhouse Backpacker Hostel,https://www.agoda.com/redhouse-backpacker-hostel/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/216513956.jpg?k=a9e4e4dc31e47b13ac6922924aac52ca1828a7c241cf4fce3b36269c96b2091d&o=,"11 Luong The Vinh Street, Ward 3, Tuyen Lam Lake, Dalat, Vietnam",8.7,195652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat110,Da Lat,Nguyen Minh Guest House,https://www.agoda.com/nguyen-minh-guest-house/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=6,https://pix6.agoda.net/hotelImages/115/1156469/1156469_15121322070038469380.jpg?s=1024x768,"31 Hai Thuong, Dalat City Center, Dalat, Vietnam, 670000",8.5,179221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat111,Da Lat,Hoa Sen Vang Hotel Dalat,https://www.agoda.com/hoa-sen-vang-hotel-dalat/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/2175644/-1/bcbab62f9a999e18255cd255419ab371.jpg?s=1024x768,"4 Triệu Việt Vương f4, Dalat City Center, Dalat, Vietnam, 4",8.6,432900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat112,Da Lat,Kim Hoa Hotel,https://www.agoda.com/kim-hoa-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://pix6.agoda.net/hotelImages/116/1165780/1165780_16031220450040713252.jpg?s=1024x768,"18A Nguyễn Chí Thanh, Dalat City Center, Dalat, Vietnam",8.0,323357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat113,Da Lat,Pinus Hotel,https://www.agoda.com/pinus-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/581/5813426/5813426_18091909590068050389.jpg?s=1024x768,"15 Phan Nhu Thach Str, Dalat City, Viet Nam, Dalat City Center, Dalat, Vietnam, 670000",9.0,346320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat114,Da Lat,Amour Hotel Dalat,https://www.agoda.com/amour-hotel-dalat/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/571/5715263/5715263_18082117310067578037.jpg?s=1024x768,"18 Nguyen Van Troi, Ward 1, Dalat City Center, Dalat, Vietnam",5.9,346320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat115,Da Lat,Minh Quang Hotel,https://www.agoda.com/minh-quang-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=1,https://pix6.agoda.net/hotelImages/2371365/-1/22dc42ac2bd5f6bb8a26c3c528c6afcb.jpg?s=1024x768,"26 Tran Le, Ward 4, Dalat City Center, Dalat, Vietnam",9.4,277056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat116,Da Lat,Tulip Hotel 2,https://www.agoda.com/tulip-hotel-2/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/564/564784/564784_15080814060033900577.jpg?s=1024x768,"14 Nguyen Chi Thanh Street,Ward 1, Dalat City Center, Dalat, Vietnam, 670000",8.5,584182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat118,Da Lat,Calla Lily Villa Hotel,https://www.agoda.com/calla-lily-villa-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/930/930035/930035_15081010570033953294.jpg?s=1024x768,"D18 Vong Lam Vien ( old name Ho Xuan Huong), Dalat City Center, Dalat, Vietnam",8.1,956710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat121,Da Lat,Royal Dalat Hotel,https://www.agoda.com/royal-dalat-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/789/789496/789496_17042009090052496380.jpg?s=1024x768,"24 Nguyen Chi Thanh, Dalat City Center, Dalat, Vietnam, 84633",7.4,374026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat122,Da Lat,LAMARQUE,https://www.agoda.com/lamarque/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/5890869/-1/59b3071af831b13ad9ac07fe138e0bfe.jpg?s=1024x768,"27-29 Dinh Tien Hoang, Dalat City, Dalat City Center, Dalat, Vietnam, 670000",8.7,1298701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat123,Da Lat,Link Villa Da Lat,https://www.agoda.com/link-villa-da-lat/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/agoda-homes/6378681/8a476885ad537ab51414830bae0c50ca.jpg?s=1024x768,"19 Hanh Phuc, Phuong 8, Da Lat, Link Villa, Cam Ly Falls, Dalat, Vietnam, 60100",8.0,85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat124,Da Lat,Phuong Hong Guesthouse,https://www.agoda.com/phuong-hong-guesthouse/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/905/905580/905580_15110917150037618233.jpg?s=1024x768,"12/1 Phạm Ngũ Lão, Dalat City Center, Dalat, Vietnam, 670000",7.7,173160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat125,Da Lat,L'Amant Homestay & Coffee,https://www.agoda.com/l-amant-homestay-coffee/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/656/6567098/6567098_19020415510071995308.jpg?s=1024x768,"2 truc lam yen tu phuong 3 da lat, Tuyen Lam Lake, Dalat, Vietnam",3.2,285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat126,Da Lat,Dalat Memory Inn,https://www.agoda.com/dalat-memory-inn/hotel/all/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/142583504.jpg?k=a8b554e5c444e914d7e90608d79549f16911001ecc691620ffcd671235dc12c8&o=,"8/1 Dao Duy Tu, ward 4, Dalat City Center, Dalat, Vietnam",8.7,214783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat127,Da Lat,Hoang Trieu Da Lat Hotel,https://www.agoda.com/hoang-trieu-da-lat-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/5161298/-1/db130e66681a09fac73da71ccedbf0d3.jpg?s=1024x768,"6B Mai Hac De, phuong 6, TP. Da Lat, Cam Ly Falls, Dalat, Vietnam, 670000",8.5,304762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat129,Da Lat,Moonstone Hotel Dalat,https://www.agoda.com/moonstone-hotel-dalat_3/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix6.agoda.net/hotelImages/769/7692491/7692491_19061619200075973546.jpg?s=1024x768,"86 Ly Tu Trong, Dalat City Center, Dalat, Vietnam, 02633",8.7,636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat130,Da Lat,Belle Amour Hotel,https://www.agoda.com/belle-amour-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://q-xx.bstatic.com/xdata/images/hotel/840x460/139278630.jpg?k=d873efa5268476770c44e9fe5adee6d45ac1d292ac4be273fb5747798d59b38e&o=,"16A Pham ngu lao, ward 3, Dalat City Center, Dalat, Vietnam",8.5,337662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat131,Da Lat,Dalat Coffee House Homestay,https://www.agoda.com/dalat-coffee-house-homestay/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=1,https://pix5.agoda.net/hotelImages/332/3328345/3328345_17111014560059112547.jpg?s=1024x768,"62 Hoang Van Thu, Dalat City Center, Dalat, Vietnam, 760000",9.0,173160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat132,Da Lat,CANARY HOUSE DALAT HOTEL,https://www.agoda.com/canary-house-dalat-hotel/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1,https://pix5.agoda.net/hotelImages/4936618/-1/598ab96bcc039812008fa5d08a4cbb2a.jpg?s=1024x768,"39 Quang Trung, ward 3, Old Train Station, Dalat, Vietnam",8.4,458182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaLat134,Da Lat,Isana Hotel Dalat,https://www.agoda.com/isana-hotel-dalat/hotel/dalat-vn.html?checkin=2019-09-21&los=1&adults=2&rooms=1&cid=-1&searchrequestid=9657148f-d4c9-4119-bbb1-15c19c20e1db&travellerType=1&tspTypes=2,https://pix5.agoda.net/hotelImages/116/1165699/1165699_16022310490040125389.jpg?s=1024x768,"41-43 Truong Cong DInh street, Ward 1, Dalat City Center, Dalat, Vietnam, 84633",7.7,389610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
